track_id,Stressed,Angry,Happy,Sad,Inspired,Excited,Nervous
386 - Ed Sheeran - Shape Of You [Official Lyric Video],0.0901584269187694,0.0901584269187694,0.7095691752143924,0.2727284633261786,-0.023910628994252184,-0.7127736589139562,0.17371526820755734
"3870 - LYRICAL： Tujhe Kitna Chahne Lage ｜ Kabir Singh ｜ Mithoon Feat. Arijit Singh ｜ Shahid Kapoor, Kiara A",0.25163427128349636,0.25163427128349636,-0.1845027209672695,0.8783067315542603,-0.8689352689826145,-0.44988896920093685,0.1750103127921649
3875 - David Kushner - Daylight (Lyric Video) (Official),0.15025517448632583,0.15025517448632583,-0.4714661018277455,0.7584943166375804,-0.5120144527259105,-0.06030141449357402,0.19601224166173245
3876 - Ati242 & Blok3 - Keşke (official music),0.3944113846975643,0.3944113846975643,-0.5534342926573387,0.5568329164431226,-0.6919546386884957,-0.03412499981961027,0.44800516522613043
"3879 - Do Patti： Raanjhan (Lyrics) Kriti Sanon, Shaheer Sheikh ｜ Parampara Tandon,Sachet-Parampara,Kausar",-0.18371975406284496,-0.18371975406284496,0.4603081209737855,0.22098661593531027,0.10833803633235156,-0.34120221895668257,-0.4072605647857691
389 - Ed Sheeran - Shivers [Official Lyric Video],-0.3256480240123398,-0.3256480240123398,-0.2009168069411927,-0.399887697202189,-0.027977718019290554,0.38302420616402794,-0.24566071729702837
39 - Audioslave - Like a stone (HD),-0.5446808485003455,-0.5446808485003455,-0.18483398515190463,-0.45203910045408335,0.792132927186756,0.7070104977017667,-0.6279154031713047
391 - LA T Y LA M ft MALANDRO DE AMERICA - Amor de Vago,-0.49832329389682506,-0.49832329389682506,0.8250167389129882,-0.5495739669706285,0.5745021860058047,-0.21092334801723114,-0.45431062778491077
3916 - Memories (feat. Kid Cudi),-0.2839754717781637,-0.2839754717781637,-0.5148304205398728,-0.6560447427856323,0.6710426363343743,0.9328139661263986,-0.33193642099673926
392 - Sweet - Cigarettes After Sex,0.08281254227830315,0.08281254227830315,-0.05382349407516837,0.6666643130509244,-0.24075291806089996,-0.2367489805776341,-0.21414372659498718
"393 - David Guetta, Anne-Marie, Coi Leray - Baby Don’t Hurt Me (Official Video)",-0.6405987702501972,-0.6405987702501972,-0.16921069567515723,-0.8292433456037395,0.5731516949446238,0.7563820279953293,-0.6680974648397449
394 - Calvin Harris - Outside [Audio] ft. Ellie Goulding,-0.24444558431262586,-0.24444558431262586,-0.6257989915384736,-0.3469180928725791,0.6294443009975701,0.9052950676764268,-0.2187681946559225
396 - Junior H - PIENSALO [Official Visualizer],0.24339249927149875,0.24339249927149875,0.5228369430678935,0.18738771828421974,0.14958171909262372,-0.48288139012165,0.1612804952012855
"397 - Jombriel, Ryan Castro, Alex Krack - Parte & Choke [Remix] (Video Oficial)",-0.1562215215042506,-0.1562215215042506,0.743295251208027,-0.5924502411741829,0.6781645687049528,-0.19673639709353488,-0.010856478782440795
40 - I Wanna Be Yours,0.09670347045628408,0.09670347045628408,-0.7311319780295255,0.6322169966506753,-0.3566372058115392,0.2725757407371023,0.06320884226017327
401 - Junior H - MIENTRAS DUERMES [Official Visualizer],0.008309205102302708,0.008309205102302708,0.08015505994593772,0.06303422695381167,-0.04014725700848905,-0.08693822528346033,0.1772672770057958
"4039 - Sajni (Lyrical Video)： Arijit Singh, Ram Sampath ｜ Laapataa Ladies ｜  Aamir Khan Productions",0.115681022612692,0.115681022612692,-0.49188330142505615,0.6904999033832627,-0.7176813308022698,-0.034950570176393976,-0.04316895060458474
405 - Losing My Religion,-0.4499839958620208,-0.4499839958620208,-0.5242849770845092,-0.3156721766034208,0.6180425401542536,0.858500533718536,-0.37976038885756586
"4054 - Neton Vega, Peso Pluma - Morena (Video Oficial)",-0.4675824250055465,-0.4675824250055465,-0.2660314384005454,0.08296209115190892,0.08224225908272653,0.3504048623372772,-0.5792198148554826
4061 - Morgan Wallen - Last Night (Audio Only),0.44553769949354316,0.44553769949354316,0.12786005621393648,0.2511431240619693,0.3688993212215929,-0.16567263399868654,0.2830961624584733
4063 - ROSONES,-0.16287809391005464,-0.16287809391005464,0.5967154222095232,0.05697697828219407,-0.5067066499560847,-0.6096494003923341,-0.2537398139153114
4065 - Paris Paloma - LABOUR (the cacophony) [Official Lyric Video],-0.14726434021413237,-0.14726434021413237,-0.32865064935822436,0.3774658458916369,-0.7171081560660446,-0.011473460147134684,-0.37464203645346084
"407 - Anuel - Sola (Remix) (AUDIO) ft. Farruko, Daddy Yankee, Wisin, Zion y Lennox",-0.5001189208581882,-0.5001189208581882,0.6492681418082095,-0.7311743920139335,0.5898203361915849,-0.01718346233510623,-0.3770357110581989
4070 - Taylor Swift - Lover (Official Lyric Video),0.07401421131230737,0.07401421131230737,0.15643263129050874,0.2778135490677404,0.4146879570409364,-0.11777794553735957,0.1308725220899748
408 - Taylor Swift - Cruel Summer (Official Audio),-0.5593062901732404,-0.5593062901732404,0.5476427755778508,-0.6757000716471013,0.6486625868053166,0.10632616269139043,-0.5658449422988527
41 - Juice WRLD ＂All Girls Are The Same＂ (Official Audio),0.24011562142471293,0.24011562142471293,0.7585698305606151,0.27021193170595464,-0.3355716447508676,-0.9002997767004846,0.20333318297567943
412 - Junior H - ROCKSTAR  [Official Visualizer],0.6832666786091689,0.6832666786091689,0.1202990647953538,0.17440134458733458,-0.35675239370487855,-0.4033792203522672,0.4862794841145699
4139 - Manuel Turizo - La Bachata (Audio),-0.6228720894119154,-0.6228720894119154,0.3643908408022037,-0.4775918440871,-0.10083741070794858,-0.01303467445269299,-0.6498263610212718
414 - Billie Eilish - L’AMOUR DE MA VIE (Official Lyric Video),0.28165832902298105,0.28165832902298105,-0.32745060065041504,0.8163918172952165,-0.8508443687791696,-0.3119551793800589,0.08666794195117175
4141 - Nirvana - Smells Like Teen Spirit [Nevermind] [HQ Sound],-0.3889166464421248,-0.3889166464421248,-0.44283303012977715,-0.595052711605167,0.8010565964581082,0.8973267430420616,-0.29205237120683447
"4148 - Luis R Conriquez, Neton Vega - Si No Quieres No (Video Oficial)",-0.30422842574119396,-0.30422842574119396,0.819738922443268,-0.07333013022654553,-0.09417242089390404,-0.5852594606610518,-0.4153748970030897
4149 - Lil Peep - Star Shopping (Official Audio),-0.2582411446921871,-0.2582411446921871,0.4089217210850602,-0.37420496128855596,0.7839875026591195,0.10222337256015382,-0.2805396912759437
"4151 - Sean Paul, Dua Lipa - No Lie",-0.43468239930999464,-0.43468239930999464,0.7910837112383228,-0.6492169868538904,0.23427569832928508,-0.26338374369945705,-0.40652531449145424
